Time(s),P1,P2,P3,P4,P5,FX,FS,V1,V2,V3,V4,TUP,TDOWN,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,LAFTime,Location 1,Location 2,Location 3,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,V4_extended,V3_extended,V2_extended,V1_extended,modified_LAFTime,modified_Time(s),f_start_Time(s)
46.20000000000012,12616.8,123.332,6.0,5.1667,0.00575,180.1512,0.63,,,,3.656522569788239,6.8,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.656522569788239,13.082097447393778,13.684513785774708,6.70385433324355,,46.20000000000012,54.80000000000012
46.40000000000012,12611.6,116.668,6.4583,5.208299999999999,0.0059166,181.1088,0.653336,6.70385433324355,10.94739207566929,,3.807184220049413,6.9,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.807184220049413,14.282430303495484,10.94739207566929,6.70385433324355,,46.40000000000012,55.00000000000012
46.60000000000012,12610.0,113.332,6.0417,5.125,0.0061666,180.3888,0.663336,13.95587267147676,,15.48276315959719,3.880148265440092,7.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.880148265440092,15.48276315959719,10.94739207566929,13.95587267147676,,46.60000000000012,55.200000000000124
46.80000000000013,12620.0,111.668,6.3333,5.125,0.005249999999999999,180.3312,0.646664,,,,4.022442658860438,7.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.022442658860438,17.609318536188255,10.94739207566929,10.329863502360155,,46.80000000000013,55.400000000000134
47.00000000000013,12610.0,125.0,6.5833,5.1667,0.006500000000000001,180.2736,0.643336,6.70385433324355,,19.73587391277932,4.091569847897592,7.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.091569847897592,19.73587391277932,10.94739207566929,6.70385433324355,,47.00000000000013,55.60000000000013
47.20000000000013,12613.2,123.332,5.7083,5.208299999999999,0.0064166,180.0288,0.63,,,15.48276315959719,4.226752678149881,7.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.226752678149881,15.48276315959719,10.94739207566929,6.70385433324355,,47.20000000000013,55.80000000000013
47.40000000000013,12618.4,101.668,6.75,5.0417,0.0055,179.9136,0.666664,,10.94739207566929,,4.292590951704074,7.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.292590951704074,12.481931019342927,10.94739207566929,6.70385433324355,,47.40000000000013,56.00000000000013
47.60000000000014,12610.0,126.668,5.958299999999999,5.1667,0.0061666,179.5824,0.546664,,,9.48109887908866,4.357589272712945,7.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.357589272712945,9.48109887908866,10.94739207566929,6.70385433324355,,47.60000000000014,56.200000000000145
47.80000000000014,12618.4,120.0,6.625,5.125,0.0060834,180.0,0.646664,6.70385433324355,10.94739207566929,9.48109887908866,4.421632216803446,7.0,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.421632216803446,9.48109887908866,10.94739207566929,6.70385433324355,,47.80000000000014,56.40000000000014
48.00000000000014,12621.6,121.668,5.7083,5.1667,0.0064166,180.0576,0.67,13.95587267147676,10.94739207566929,9.48109887908866,4.546864582114788,7.1,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.546864582114788,9.48109887908866,10.94739207566929,13.95587267147676,,48.00000000000014,56.60000000000014
48.20000000000014,12611.6,100.0,6.4583,5.0833,0.005166599999999999,180.2088,0.663336,6.70385433324355,10.94739207566929,15.48276315959719,4.608277847428595,7.1,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.608277847428595,15.48276315959719,10.94739207566929,6.70385433324355,,48.20000000000014,56.80000000000014
48.40000000000015,12615.2,126.668,6.1667,5.125,0.00625,180.2376,0.663336,6.70385433324355,10.94739207566929,15.48276315959719,4.728569634309815,7.2,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.728569634309815,15.48276315959719,10.94739207566929,6.70385433324355,,48.40000000000015,57.00000000000015
48.60000000000015,12618.4,121.668,5.791700000000001,5.208299999999999,0.0063334,180.2088,0.636664,6.70385433324355,10.94739207566929,9.48109887908866,4.787652658404543,7.1,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.787652658404543,9.48109887908866,10.94739207566929,6.70385433324355,,48.60000000000015,57.20000000000015
48.80000000000015,12618.4,101.668,6.5833,5.0417,0.0055,180.0,0.67,13.95587267147676,10.94739207566929,9.48109887908866,4.845876273073074,7.3,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.845876273073074,9.48109887908866,10.94739207566929,13.95587267147676,,48.80000000000015,57.400000000000155
49.00000000000016,12610.0,113.332,5.9167,5.125,0.0054166,180.0936,0.656664,6.70385433324355,20.48069521291927,15.48276315959719,4.845876273073074,7.3,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.845876273073074,15.48276315959719,20.48069521291927,6.70385433324355,,49.00000000000016,57.600000000000165
49.20000000000016,12628.4,120.0,6.791700000000001,5.125,0.00625,180.3024,0.67,,,19.73587391277932,4.960545457503143,7.3,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.960545457503143,19.73587391277932,15.714043644294279,6.70385433324355,,49.20000000000016,57.80000000000016
49.40000000000016,12623.2,118.332,5.541700000000001,5.1667,0.0063334,180.0288,0.733336,6.70385433324355,10.94739207566929,,5.016762911715039,7.3,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016762911715039,14.60848639593399,10.94739207566929,6.70385433324355,,49.40000000000016,58.00000000000016
49.60000000000016,12621.6,91.668,6.75,5.0833,0.0049166,154.0224,0.74,13.95587267147676,,9.48109887908866,5.016762911715039,7.4,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.016762911715039,9.48109887908866,10.94739207566929,13.95587267147676,,49.60000000000016,58.20000000000016
49.80000000000017,12624.8,131.668,6.0417,5.125,0.00625,152.7912,0.706664,,,19.73587391277932,5.072490246749696,7.4,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.072490246749696,19.73587391277932,10.94739207566929,13.95587267147676,,49.80000000000017,58.40000000000017
